"TOWNCODE","TOWNNAME","RoadList","IntersectionList"
"10008010","南投市","同源路八街","同源路七街18巷"
"10008010","南投市","同源路八街","同源路七街46巷"
"10008010","南投市","同源路八街","同源路八街32巷"
"10008010","南投市","同源路八街","同源路八街56巷"
"10008010","南投市","同源路九街30巷","同源路九街"
"10008010","南投市","同源路九街30巷","同源路十街30巷"
"10008010","南投市","同源路九街","同源路"
"10008010","南投市","同源路九街","同源路九街22巷"
"10008010","南投市","同源路九街","同源路九街30巷"
"10008010","南投市","同源路九街","同源路九街36巷"
"10008010","南投市","同源路九街","同源路八街32巷"
"10008010","南投市","同源路九街","同源路八街36巷"
"10008010","南投市","同源路九街","自強三路"
"10008010","南投市","同源路八街36巷","同源路七街46巷"
"10008010","南投市","同源路八街36巷","同源路九街36巷"
"10008010","南投市","同源路八街36巷","同源路八街"
"10008010","南投市","同源路八街36巷","同源路八街56巷"
"10008010","南投市","南崗三路","中華路"
"10008010","南投市","南崗三路","仁和路"
"10008010","南投市","南崗三路","內山公路"
"10008010","南投市","南崗三路","永興路"
"10008010","南投市","南崗三路","成功一路"
"10008010","南投市","南崗三路","成功二路"
"10008010","南投市","南崗三路","成功三路"
"10008010","南投市","南崗三路","成功街"
"10008010","南投市","南崗三路","南崗二路"
"10008010","南投市","南崗三路","南崗二路643巷"
"10008010","南投市","南崗三路","南崗三路111巷"
"10008010","南投市","南崗三路","南崗三路58巷"
"10008010","南投市","南崗三路","南崗三路97巷"
"10008010","南投市","南崗三路","彰南路三段"
"10008010","南投市","南崗三路","彰南路三段1127巷"
"10008010","南投市","南崗三路111巷","南崗三路"
"10008010","南投市","南崗三路111巷","南崗三路111巷2弄"
"10008010","南投市","南崗三路111巷","南崗三路111巷6弄"
"10008010","南投市","仁和路116巷","仁和路"
"10008010","南投市","仁和路116巷","同源路七街"
"10008010","南投市","仁和路116巷","同源路八街"
"10008010","南投市","仁和路116巷","同源路八街56巷"
"10008010","南投市","仁和路116巷","同源路五街"
"10008010","南投市","仁和路116巷","同源路六街"
"10008010","南投市","仁和路116巷","同源路四街"
"10008010","南投市","大庄路41巷","大庄路"
"10008010","南投市","大庄路41巷","大庄路29巷"
"10008010","南投市","大庄路41巷","大庄路59巷"
"10008010","南投市","大庄路41巷","彰南路一段281巷"
"10008010","南投市","同源路八街32巷","同源路281巷"
"10008010","南投市","同源路八街32巷","同源路九街"
"10008010","南投市","同源路八街32巷","同源路九街30巷"
"10008010","南投市","同源路八街32巷","同源路八街"
"10008010","南投市","同源路","工業東路"
"10008010","南投市","同源路","仁和路"
"10008010","南投市","同源路","同源路281巷"
"10008010","南投市","同源路","同源路一街"
"10008010","南投市","同源路","同源路二街"
"10008010","南投市","同源路","同源路八街"
"10008010","南投市","同源路","同源路十街"
"10008010","南投市","同源路","同源路三街"
"10008010","南投市","同源路","同源路六街"
"10008010","南投市","同源路","成功三路"
"10008010","南投市","同源路","自強三路"
"10008010","南投市","同源路","南崗二路643巷"
"10008010","南投市","樂利路99巷","大庄路59巷"
"10008010","南投市","樂利路99巷","樂利路"
"10008010","南投市","樂利路99巷","樂利路99巷35弄"
"10008010","南投市","大庄路59巷","大庄路"
"10008010","南投市","大庄路59巷","大庄路41巷"
"10008010","南投市","大庄路59巷","大庄路59巷16弄"
"10008010","南投市","大庄路59巷","樂利路99巷"
"10008010","南投市","同源路六街","工業路"
"10008010","南投市","同源路六街","仁和路116巷"
"10008010","南投市","同源路六街","仁和路82巷"
"10008010","南投市","同源路六街","同源路"
"10008010","南投市","同源路六街","同源路五街56巷"
"10008010","南投市","同源路六街","同源路五街6巷"
"10008010","南投市","同源路六街","同源路六街56巷"
"10008010","南投市","內山公路","南崗三路"
"10008010","南投市","同源路七街46巷","同源路七街"
"10008010","南投市","同源路七街46巷","同源路七街18巷5弄"
"10008010","南投市","同源路七街18巷","同源路七街"
"10008010","南投市","同源路七街18巷","同源路七街18巷5弄"
"10008010","南投市","同源路七街18巷","同源路八街"
"10008010","南投市","同源路七街18巷","同源路八街32巷"
"10008010","南投市","自立二路","中華路"
"10008010","南投市","同源路六街56巷","同源路七街"
"10008010","南投市","同源路六街56巷","同源路七街46巷"
"10008010","南投市","同源路六街56巷","同源路五街56巷"
"10008010","南投市","同源路六街56巷","同源路六街12巷11弄"
"10008010","南投市","自強三路","仁和路"
"10008010","南投市","自強三路","同源路"
"10008010","南投市","同源路七街12巷","同源路七街"
"10008010","南投市","同源路七街12巷","同源路八街"
"10008010","南投市","同源路七街12巷","同源路六街12巷"
"10008010","南投市","同源路281巷","同源路"
"10008010","南投市","彰南路三段880巷7弄","彰南路三段"
"10008010","南投市","彰南路三段880巷7弄","彰南路三段880巷"
"10008010","南投市","永興路","南崗三路"
"10008010","南投市","同源路五街","仁和路82巷"
"10008010","南投市","同源路五街","同源路"
"10008010","南投市","同源路五街","同源路五街56巷"
"10008010","南投市","同源路五街","同源路五街6巷"
"10008010","南投市","同源路五街","同源路四街6巷"
"10008010","南投市","同源路四街56巷","同源路五街"
"10008010","南投市","同源路四街56巷","同源路五街56巷"
"10008010","南投市","同源路四街56巷","同源路四街"
"10008010","南投市","同源路二街","工業路"
"10008010","南投市","同源路二街","仁和路83巷"
"10008010","南投市","同源路二街","同源路一街32巷"
"10008010","南投市","同源路二街","同源路二街30巷"
"10008010","南投市","同源路二街34巷","仁和路"
"10008010","南投市","同源路二街34巷","仁和路116巷"
"10008010","南投市","同源路二街34巷","同源路二街"
"10008010","南投市","同源路二街34巷","同源路三街"
"10008010","南投市","同源路七街","同源路"
"10008010","南投市","同源路七街","同源路七街12巷"
"10008010","南投市","同源路七街","同源路六街12巷"
"10008010","南投市","同源路六街12巷","同源路七街"
