"TOWNCODE","TOWNNAME","RoadList","IntersectionList"
"67000010","新營區","民生路356巷3弄","民生路356巷"
"67000010","新營區","民生路420巷","民生路386巷"
"67000010","新營區","民生路420巷","周武街255巷"
"67000010","新營區","民生路420巷","周武街295巷"
"67000010","新營區","新北二街9巷62弄","新北二街9巷"
"67000010","新營區","新長勝三街","新長勝一路"
"67000010","新營區","新長勝一路","富強街"
"67000010","新營區","新長勝一路","新長勝二路"
"67000010","新營區","新長勝一路","新進路二段"
"67000010","新營區","新北二街6巷","新北二街"
"67000010","新營區","進修街41巷","進修街29巷"
"67000010","新營區","周武街295巷","民生路420巷"
"67000010","新營區","周武街295巷","周武街"
"67000010","新營區","周武街255巷","民生路356巷65弄"
"67000010","新營區","周武街255巷","民生路420巷"
"67000010","新營區","金華路一段","三興街"
"67000010","新營區","金華路一段","民生路"
"67000010","新營區","金華路一段","民生路226巷"
"67000010","新營區","金華路一段","周武街"
"67000010","新營區","金華路一段","金華路二段"
"67000010","新營區","金華路一段","長榮路二段"
"67000010","新營區","金華路一段","健康路"
"67000010","新營區","金華路一段","健康路213巷"
"67000010","新營區","復興路220巷","三民路208巷"
"67000010","新營區","復興路220巷","中華路"
"67000010","新營區","復興路220巷","復興路"
"67000010","新營區","金華路二段1巷2弄","金華路二段1巷"
"67000010","新營區","民生路356巷","民生路386巷"
"67000010","新營區","民生路356巷65弄","民生路356巷"
"67000010","新營區","民生路356巷65弄","民生路386巷"
"67000010","新營區","民生路208巷","民生路"
"67000010","新營區","民生路208巷","民生路226巷"
"67000010","新營區","民生路226巷","民生路208巷"
"67000010","新營區","三民路186巷","中華路"
"67000010","新營區","三民路186巷","復興路220巷"
"67000010","新營區","民生路175巷","民治路156巷"
"67000010","新營區","民生路175巷","南新街13巷"
"67000010","新營區","民生路182巷","民生路"
"67000010","新營區","民治路156巷15弄","民治路156巷"
"67000010","新營區","復興路218巷","三民路208巷"
