"TOWNCODE","TOWNNAME","RoadList","IntersectionList"
"10015070","光復鄉","成功街300巷","成功街"
"10015070","光復鄉","成功街291巷","成功街"
"10015070","光復鄉","延平街","成功街"
"10015070","光復鄉","延平街","延平街22巷"
"10015070","光復鄉","延平街","武昌街"
"10015070","光復鄉","佛祖街47巷","中正路一段"
"10015070","光復鄉","佛祖街47巷","佛祖街"
"10015070","光復鄉","佛祖街47巷","佛祖街46巷"
"10015070","光復鄉","佛祖街47巷","糖廠街"
"10015070","光復鄉","中正路一段360巷","中正路一段"
"10015070","光復鄉","延平街79巷","延平街"
"10015070","光復鄉","中正路一段368巷","中正路一段"
"10015070","光復鄉","武昌街83巷","自強路"
"10015070","光復鄉","建國路二段10巷","建國路二段"
"10015070","光復鄉","建國路二段","中正路二段"
"10015070","光復鄉","建國路二段","光豐路"
"10015070","光復鄉","建國路二段","西富路"
"10015070","光復鄉","建國路二段","建國路二段10巷"
"10015070","光復鄉","建國路二段","建國路二段20巷"
"10015070","光復鄉","建國路二段","建國路二段21巷"
"10015070","光復鄉","建國路二段","建國路二段50巷"
"10015070","光復鄉","建國路二段","富強街"
"10015070","光復鄉","建國路二段","富愛街"
"10015070","光復鄉","武昌街74巷1弄","武昌街74巷"
"10015070","光復鄉","佛祖街","中正路一段"
"10015070","光復鄉","佛祖街","成功街176巷"
"10015070","光復鄉","佛祖街","佛祖街272巷"
"10015070","光復鄉","佛祖街","佛祖街336巷"
"10015070","光復鄉","佛祖街","佛祖街46巷"
"10015070","光復鄉","佛祖街","佛祖街8巷"
"10015070","光復鄉","佛祖街","武昌街"
"10015070","光復鄉","佛祖街8巷","佛祖街"
"10015070","光復鄉","建國路二段16巷","建國路二段"
"10015070","光復鄉","佛祖街26巷","佛祖街"
"10015070","光復鄉","成功街176巷","成功街"
"10015070","光復鄉","成功街176巷","佛祖街336巷"
"10015070","光復鄉","成功街176巷","武昌街56巷"
"10015070","光復鄉","武昌街56巷","成功街"
"10015070","光復鄉","建國路二段7巷","建國路二段"
"10015070","光復鄉","中正路二段","中正路一段"
"10015070","光復鄉","中正路二段","中正路二段6巷"
"10015070","光復鄉","中正路二段","中正路二段81巷"
"10015070","光復鄉","中正路二段","中正路二段92巷"
"10015070","光復鄉","中正路二段","建國路二段"
"10015070","光復鄉","中正路二段","富田二街"
"10015070","光復鄉","中正路二段","富田三街"
"10015070","光復鄉","中正路二段","富愛街"
"10015070","光復鄉","中正路二段2巷","中正路一段"
"10015070","光復鄉","中正路二段2巷","中正路二段"
"10015070","光復鄉","中正路二段6巷22弄","中正路二段6巷"
"10015070","光復鄉","中正路二段6巷23弄","中正路二段6巷"
"10015070","光復鄉","中正路二段6巷23弄","中正路二段6巷22弄"
"10015070","光復鄉","民有街13巷","民有街"
"10015070","光復鄉","建國路二段18巷","建國路二段"
"10015070","光復鄉","建國路二段20巷","建國路二段"
"10015070","光復鄉","中正路二段17巷","中正路二段"
"10015070","光復鄉","建國路二段21巷","建國路二段"
"10015070","光復鄉","中正路二段22巷","中正路二段"
"10015070","光復鄉","中正路二段22巷","富愛街"
"10015070","光復鄉","中正路二段21巷","中正路二段"
"10015070","光復鄉","富田一街","中正路二段"
"10015070","光復鄉","富田一街","光豐路"
"10015070","光復鄉","富田一街","富田一街54巷"
"10015070","光復鄉","富田一街","富愛街"
"10015070","光復鄉","富愛街","中正路二段"
"10015070","光復鄉","富愛街","中正路二段72巷"
"10015070","光復鄉","富愛街","建國路二段"
"10015070","光復鄉","富愛街","富田一街"
"10015070","光復鄉","富愛街","富田二街"
"10015070","光復鄉","富愛街","富愛街8巷"
"10015070","光復鄉","富田二街","中正路二段"
"10015070","光復鄉","富田二街","光豐路"
"10015070","光復鄉","富田二街","富田二街101巷"
"10015070","光復鄉","富田二街","富強街"
"10015070","光復鄉","富田二街","富愛街"
"10015070","光復鄉","中正路二段72巷","中正路二段"
"10015070","光復鄉","光豐路20巷","中正路二段"
"10015070","光復鄉","光豐路20巷","中正路二段72巷"
"10015070","光復鄉","光豐路20巷","光豐路"
"10015070","光復鄉","光豐路20巷","光豐路15巷"
"10015070","光復鄉","建國路二段73巷","建國路二段"
"10015070","光復鄉","建國路二段74巷","建國路二段"
"10015070","光復鄉","建國路二段74巷","建國路二段50巷"
"10015070","光復鄉","建國路二段74巷","建國路二段73巷"
"10015070","光復鄉","富田二街69巷","富田一街"
"10015070","光復鄉","富田二街69巷","富田二街"
"10015070","光復鄉","光豐路","光豐路15巷"
"10015070","光復鄉","光豐路","光豐路57巷"
"10015070","光復鄉","光豐路","東富路"
"10015070","光復鄉","光豐路","富田二街"
"10015070","光復鄉","中正路二段81巷","中正路二段"
"10015070","光復鄉","富田二街50巷","建國路二段"
"10015070","光復鄉","富田二街50巷","富田二街"
"10015070","光復鄉","中正路二段95巷","中正路二段"
"10015070","光復鄉","富強街","建國路二段"
"10015070","光復鄉","富強街","富田一街"
"10015070","光復鄉","富強街","富田二街"
"10015070","光復鄉","富田二街78巷","富田二街"
"10015070","光復鄉","建國路二段50巷","建國路二段"
"10015070","光復鄉","光豐路34巷","光豐路"
"10015070","光復鄉","中正路二段120巷","中正路二段"
"10015070","光復鄉","富田三街","中正路二段"
"10015070","光復鄉","富田三街","光豐路"
"10015070","光復鄉","富田三街","光豐路83巷"
"10015070","光復鄉","富田三街","富田三街38巷"
"10015070","光復鄉","富田三街","富田三街54巷"
"10015070","光復鄉","富田三街","富強街"
"10015070","光復鄉","富田三街","富愛街"
"10015070","光復鄉","中環路","中環路1巷"
"10015070","光復鄉","光豐路57巷","光豐路"
"10015070","光復鄉","中科路","中環路"
"10015070","光復鄉","富強街18巷","富強街"
"10015070","光復鄉","建國路二段158巷","建國路二段"
"10015070","光復鄉","建國路二段158巷","富田二街50巷"
"10015070","光復鄉","建國路二段158巷","富田三街37巷"
"10015070","光復鄉","富田二街93巷","富田二街"
"10015070","光復鄉","富田三街37巷","富田三街"
"10015070","光復鄉","富強街28巷","富強街"
"10015070","光復鄉","建國路二段155巷","建國路二段"
"10015070","光復鄉","建國路二段155巷","富田二街"
"10015070","光復鄉","光豐路76巷","光豐路"
"10015070","光復鄉","光豐路76巷","光豐路83巷"
"10015070","光復鄉","光豐路83巷","光豐路"
"10015070","光復鄉","建國路二段180巷","建國路二段"
"10015070","光復鄉","富強街21巷","富強街"
"10015070","光復鄉","建國路二段155巷1弄","建國路二段155巷"
"10015070","光復鄉","富田三街54巷","富田三街"
"10015070","光復鄉","富強街41巷","富田三街"
"10015070","光復鄉","富強街41巷","富強街"
"10015070","光復鄉","東富路","山興路"
"10015070","光復鄉","東富路","光豐路"
"10015070","光復鄉","東富路","東富路13巷"
"10015070","光復鄉","東富路","東富路19巷"
"10015070","光復鄉","東富路","東富路28巷"
"10015070","光復鄉","東富路","東富路42巷"
"10015070","光復鄉","東富路","東富路4巷"
"10015070","光復鄉","東富路","東富路66巷"
"10015070","光復鄉","東富路","東富路92巷"
"10015070","光復鄉","光豐路90巷","光豐路"
"10015070","光復鄉","光豐公路","光豐路"
"10015070","光復鄉","光豐路95巷","光豐公路"
"10015070","光復鄉","光豐路95巷","光豐路"
"10015070","光復鄉","東富路4巷","正義產業道路"
"10015070","光復鄉","東富路4巷","東富路"
"10015070","光復鄉","東富路13巷","東富路"
"10015070","光復鄉","東富路18巷","東富路"
"10015070","光復鄉","東富路19巷","東富路"
"10015070","光復鄉","東富路28巷","東富路"
"10015070","光復鄉","東富路28巷","東富路19巷"
"10015070","光復鄉","東富路42巷","東富路"
"10015070","光復鄉","東富路43巷","東富路"
"10015070","光復鄉","東富路66巷","東富路"
